,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
1203,1.62,"28 km NW of Benton, California",1096204536340,1524604963310,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399944,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399944&format=geojson,,,,,reviewed,0,40,nc,21399944,",nc21399944,nn00114927,",",nc,nn,",",nearby-cities,origin,phase-data,",16,0.03604,0.08,98,md,earthquake,"M 1.6 - 28 km NW of Benton, California",796,Point,"[-118.7061667, 38.0038333, 4.985]",796
1204,2.7,"37 km NNE of Amboy, Washington",1096204614350,1469240587920,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637388&format=geojson,,,,,reviewed,0,112,uw,10637388,",usp000d53g,uw10637388,",",us,uw,",",impact-text,origin,phase-data,",12,0.004302,0.07,103,md,earthquake,"M 2.7 - 37 km NNE of Amboy, Washington",795,Point,"[-122.1893333, 46.196, -1.684]",795
1205,1.5,"37 km NNE of Amboy, Washington",1096205281760,1469240588420,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637408,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637408&format=geojson,,,,,reviewed,0,35,uw,10637408,",uw10637408,",",uw,",",origin,phase-data,",10,0.003169,0.06,100,md,earthquake,"M 1.5 - 37 km NNE of Amboy, Washington",794,Point,"[-122.1893333, 46.1971667, -0.804]",794
1206,1.5,"27 km NW of Benton, California",1096205352705,1524604963587,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114930,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114930&format=geojson,,,,,reviewed,0,35,nn,00114930,",nn00114930,",",nn,",",origin,phase-data,",9,0.042,0.1003,95.05,mb,earthquake,"M 1.5 - 27 km NW of Benton, California",793,Point,"[-118.6848, 38.0025, 5.4]",793
1207,1.4,"16km ESE of Ocotillo Wells, CA",1096205393320,1459580860960,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14094508,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14094508&format=geojson,,,,,reviewed,0,30,ci,14094508,",ci14094508,",",ci,",",nearby-cities,origin,phase-data,",15,0.1176,0.26,61,mh,earthquake,"M 1.4 - 16km ESE of Ocotillo Wells, CA",792,Point,"[-115.9626667, 33.1121667, 17.553]",792
1208,1.13,"5 km WSW of Cobb, California",1096206449300,1483914150458,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399948,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399948&format=geojson,,,,,reviewed,0,20,nc,21399948,",nc21399948,",",nc,",",nearby-cities,origin,phase-data,",6,0.01081,0,116,md,earthquake,"M 1.1 - 5 km WSW of Cobb, California",791,Point,"[-122.7836667, 38.801, 3.483]",791
1209,1.3,"26 km NW of Benton, California",1096207113487,1524604963773,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114931,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114931&format=geojson,,,,,reviewed,0,26,nn,00114931,",nn00114931,",",nn,",",origin,phase-data,",4,0.07,0.1721,232.76,mb,earthquake,"M 1.3 - 26 km NW of Benton, California",790,Point,"[-118.6481, 38.0137, 0]",790
1210,1,"29 km NW of Benton, California",1096207346838,1524604963865,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114932,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114932&format=geojson,,,,,reviewed,0,15,nn,00114932,",nn00114932,",",nn,",",origin,phase-data,",10,0.028,0.0939,140.49,ml,earthquake,"M 1.0 - 29 km NW of Benton, California",789,Point,"[-118.7272, 37.995, 5.9]",789
1211,2.51,"25 km WSW of Ferndale, California",1096207654550,1483914154274,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399950,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399950&format=geojson,,,,,reviewed,0,97,nc,21399950,",nc21399950,",",nc,",",nearby-cities,origin,phase-data,",10,0.1387,0.03,245,md,earthquake,"M 2.5 - 25 km WSW of Ferndale, California",788,Point,"[-124.5183333, 40.462, 22.487]",788
1212,1.5,"27 km NW of Benton, California",1096208008323,1524604964108,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114933,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114933&format=geojson,,,,,reviewed,0,35,nn,00114933,",nn00114933,",",nn,",",origin,phase-data,",6,0.071,0.0972,113.74,mb,earthquake,"M 1.5 - 27 km NW of Benton, California",787,Point,"[-118.6566, 38.0255, 3.3]",787
1213,1.4,"37 km NNE of Amboy, Washington",1096208981540,1469240589050,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637463,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637463&format=geojson,,,,,reviewed,0,30,uw,10637463,",uw10637463,",",uw,",",origin,phase-data,",11,0.002586,0.08,97,md,earthquake,"M 1.4 - 37 km NNE of Amboy, Washington",786,Point,"[-122.1886667, 46.198, -0.474]",786
1214,1.1,"28 km NW of Benton, California",1096208994352,1524604964202,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114934,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114934&format=geojson,,,,,reviewed,0,19,nn,00114934,",nn00114934,",",nn,",",origin,phase-data,",9,0.038,0.1411,106.15,ml,earthquake,"M 1.1 - 28 km NW of Benton, California",785,Point,"[-118.6951, 38.0028, 8.5]",785
1215,1.4,"28 km NW of Benton, California",1096209072692,1524604964311,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114935&format=geojson,,,,,reviewed,0,30,nn,00114935,",nn00114935,",",nn,",",origin,phase-data,",14,0.038,0.1258,99.94,ml,earthquake,"M 1.4 - 28 km NW of Benton, California",784,Point,"[-118.7007, 38.004, 8.4]",784
1216,1.1,"26 km SE of Benton, CA",1096209244902,1524604964426,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00116667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00116667&format=geojson,,,,,reviewed,0,19,nn,00116667,",nn00116667,",",nn,",",origin,phase-data,",9,0.044,0.0844,88.68,ml,earthquake,"M 1.1 - 26 km SE of Benton, CA",783,Point,"[-118.6716, 37.9956, 7.9]",783
1217,1.03,"27 km NW of Benton, California",1096209996550,1524604964529,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399962,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399962&format=geojson,,,,,reviewed,0,16,nc,21399962,",nc21399962,nn00114937,",",nc,nn,",",nearby-cities,origin,phase-data,",8,0.04595,0.09,92,md,earthquake,"M 1.0 - 27 km NW of Benton, California",782,Point,"[-118.6826667, 38.0061667, 4.225]",782
1218,1.71,"8 km WSW of Cobb, California",1096210336190,1483914164692,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399960,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399960&format=geojson,,,,,reviewed,0,45,nc,21399960,",nc21399960,",",nc,",",nearby-cities,origin,phase-data,",12,0.02162,0.02,66,md,earthquake,"M 1.7 - 8 km WSW of Cobb, California",781,Point,"[-122.8055, 38.7878333, 3.353]",781
1219,2.3,"37 km NNE of Amboy, Washington",1096210891550,1469240589800,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637478&format=geojson,,,,,reviewed,0,81,uw,10637478,",uw10637478,",",uw,",",origin,phase-data,",10,0.003112,0.03,100,md,earthquake,"M 2.3 - 37 km NNE of Amboy, Washington",780,Point,"[-122.1896667, 46.1971667, -1.074]",780
1220,1.68,"5 km E of Cayucos, California",1096212217090,1483914172216,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68011547,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68011547&format=geojson,,,,,reviewed,0,43,nc,68011547,",nc68011547,",",nc,",",nearby-cities,origin,phase-data,",9,0.04324,0.05,183,md,earthquake,"M 1.7 - 5 km E of Cayucos, California",779,Point,"[-120.835, 35.4386667, -0.22]",779
1221,1.04,"27 km NW of Benton, California",1096213064410,1524604964627,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399968,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399968&format=geojson,,,,,reviewed,0,17,nc,21399968,",nc21399968,nn00114938,",",nc,nn,",",nearby-cities,origin,phase-data,",6,0.03423,0.02,117,md,earthquake,"M 1.0 - 27 km NW of Benton, California",778,Point,"[-118.6908333, 37.9965, 2.195]",778
1222,1.1,"29 km NW of Benton, California",1096213346747,1524604964722,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114939,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114939&format=geojson,,,,,reviewed,0,19,nn,00114939,",nn00114939,",",nn,",",origin,phase-data,",5,0.034,0.1237,156.59,mb,earthquake,"M 1.1 - 29 km NW of Benton, California",777,Point,"[-118.7277, 38.0004, 6.4]",777
1223,2.19,"18 km SE of Yosemite Valley, California",1096213894810,1483914184300,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399970,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399970&format=geojson,,,,,reviewed,0,74,nc,21399970,",nc21399970,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.2667,0.09,59,md,earthquake,"M 2.2 - 18 km SE of Yosemite Valley, California",776,Point,"[-119.4148333, 37.6426667, 3.819]",776
1224,3.7,"26 km W of Coalinga, California",1096214045960,1489774094917,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399972&format=geojson,,,3.14,,reviewed,0,211,nc,21399972,",nc21399972,usp000d53n,ci14094528,",",nc,us,ci,",",focal-mechanism,impact-text,moment-tensor,nearby-cities,origin,phase-data,shakemap,",80,0.08198,0.56,63,mw,earthquake,"M 3.7 - 26 km W of Coalinga, California",775,Point,"[-120.6495, 36.1641667, 0.503]",775
1225,1.23,"27 km NW of Benton, California",1096214423760,1524604964931,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399974,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399974&format=geojson,,,,,reviewed,0,23,nc,21399974,",nc21399974,nn00114942,",",nc,nn,",",nearby-cities,origin,phase-data,",7,0.04685,0.07,92,md,earthquake,"M 1.2 - 27 km NW of Benton, California",774,Point,"[-118.6825, 38.0071667, 6.835]",774
1226,1.3,"27 km NW of Benton, California",1096214575879,1524604965043,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114943&format=geojson,,,,,reviewed,0,26,nn,00114943,",nn00114943,",",nn,",",origin,phase-data,",13,0.044,0.1148,64.96,ml,earthquake,"M 1.3 - 27 km NW of Benton, California",773,Point,"[-118.6858, 38.0056, 8.4]",773
1227,1.3,"29 km NW of Benton, California",1096214688135,1524604957883,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114944,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114944&format=geojson,,,,,reviewed,0,26,nn,00114944,",nn00114944,",",nn,",",origin,phase-data,",11,0.03,0.1634,83.67,ml,earthquake,"M 1.3 - 29 km NW of Benton, California",772,Point,"[-118.7267, 37.997, 3.7]",772
1228,2.11,"25 km W of Coalinga, California",1096214780680,1483914210800,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399975,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399975&format=geojson,,,,,reviewed,0,68,nc,21399975,",nc21399975,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",45,0.08378,0.11,84,md,earthquake,"M 2.1 - 25 km W of Coalinga, California",771,Point,"[-120.6451667, 36.1638333, 3.373]",771
1229,1.33,"28 km NW of Benton, California",1096215107270,1524604965254,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399978&format=geojson,,,,,reviewed,0,27,nc,21399978,",nc21399978,nn00114947,",",nc,nn,",",nearby-cities,origin,phase-data,",9,0.03874,0.09,108,md,earthquake,"M 1.3 - 28 km NW of Benton, California",770,Point,"[-118.696, 38.0035, 3.525]",770
1230,1.23,"26 km W of Coalinga, California",1096215212180,1483914226004,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30228412,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30228412&format=geojson,,,,,reviewed,0,23,nc,30228412,",nc30228412,",",nc,",",nearby-cities,origin,phase-data,",7,0.07207,0.04,212,md,earthquake,"M 1.2 - 26 km W of Coalinga, California",769,Point,"[-120.6558333, 36.1556667, 3.243]",769
1231,1.46,"26 km ENE of San Ardo, California",1096215279350,1483914229435,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399976,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399976&format=geojson,,,,,reviewed,0,33,nc,21399976,",nc21399976,",",nc,",",nearby-cities,origin,phase-data,",13,0.06847,0.04,176,md,earthquake,"M 1.5 - 26 km ENE of San Ardo, California",768,Point,"[-120.6573333, 36.1518333, 3.533]",768
1232,1.4,"37 km NNE of Amboy, Washington",1096215416080,1469240590930,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637518,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637518&format=geojson,,,,,reviewed,0,30,uw,10637518,",uw10637518,",",uw,",",origin,phase-data,",10,0.003777,0.04,97,md,earthquake,"M 1.4 - 37 km NNE of Amboy, Washington",767,Point,"[-122.1881667, 46.1968333, -1.044]",767
1233,1.1,California-Nevada border region,1096215847500,1524604965363,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114948,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114948&format=geojson,,,,,reviewed,0,19,nn,00114948,",nn00114948,",",nn,",",origin,phase-data,",17,0.084,0.1414,61.98,ml,earthquake,M 1.1 - California-Nevada border region,766,Point,"[-118.759, 38.1454, 5.2]",766
1234,2.17,"10 km W of Templeton, California",1096215993900,1483914235410,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399980,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399980&format=geojson,,,,,reviewed,0,72,nc,21399980,",nc21399980,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",59,0.07027,0.08,50,md,earthquake,"M 2.2 - 10 km W of Templeton, California",765,Point,"[-120.821, 35.533, 4.66]",765
1235,1.4,"37 km NNE of Amboy, Washington",1096216808230,1469240591300,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637538,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637538&format=geojson,,,,,reviewed,0,30,uw,10637538,",uw10637538,",",uw,",",origin,phase-data,",11,0.001229,0.09,93,md,earthquake,"M 1.4 - 37 km NNE of Amboy, Washington",764,Point,"[-122.1896667, 46.1991667, -1.694]",764
1236,1,"37 km NNE of Amboy, Washington",1096217278720,1469240592020,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637548,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637548&format=geojson,,,,,reviewed,0,15,uw,10637548,",uw10637548,",",uw,",",origin,phase-data,",10,0.00503,0.04,108,md,earthquake,"M 1.0 - 37 km NNE of Amboy, Washington",763,Point,"[-122.1941667, 46.1958333, -1.704]",763
1237,1,"28 km NW of Benton, California",1096217447223,1524604957978,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00118079,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00118079&format=geojson,,,,,reviewed,0,15,nn,00118079,",nn00118079,",",nn,",",origin,phase-data,",5,0.021,0.129,150.69,mb,earthquake,"M 1.0 - 28 km NW of Benton, California",762,Point,"[-118.7166, 37.9887, 3.2]",762
1238,1.3,"29 km NW of Benton, California",1096217860252,1524604965582,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114951,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114951&format=geojson,,,,,reviewed,0,26,nn,00114951,",nn00114951,",",nn,",",origin,phase-data,",7,0.028,0.1061,147.74,ml,earthquake,"M 1.3 - 29 km NW of Benton, California",761,Point,"[-118.7464, 37.9805, 0]",761
1239,2.41,"27 km NW of Benton, California",1096218536500,1524604965706,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399990,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399990&format=geojson,,,,,reviewed,0,89,nc,21399990,",nc21399990,nn00114952,",",nc,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.05315,0.08,56,md,earthquake,"M 2.4 - 27 km NW of Benton, California",760,Point,"[-118.6735, 38.01, 5.165]",760
1240,1.2,"27 km NW of Benton, California",1096218695234,1524604965865,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00116671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00116671&format=geojson,,,,,reviewed,0,22,nn,00116671,",nn00116671,",",nn,",",origin,phase-data,",9,0.042,0.1001,93.08,ml,earthquake,"M 1.2 - 27 km NW of Benton, California",759,Point,"[-118.6833, 38.0022, 6.7]",759
1241,1.09,"10 km ENE of Tres Pinos, California",1096218974650,1483914251315,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21399992,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21399992&format=geojson,,,,,reviewed,0,18,nc,21399992,",nc21399992,",",nc,",",nearby-cities,origin,phase-data,",16,0.07207,0.06,108,md,earthquake,"M 1.1 - 10 km ENE of Tres Pinos, California",758,Point,"[-121.2088333, 36.8223333, 7.671]",758
1242,1.3,"27 km NW of Benton, California",1096219026588,1524604965960,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00114954,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00114954&format=geojson,,,,,reviewed,0,26,nn,00114954,",nn00114954,",",nn,",",origin,phase-data,",5,0.041,0.0704,98.5,mb,earthquake,"M 1.3 - 27 km NW of Benton, California",757,Point,"[-118.6876, 38.0028, 6]",757
1243,1.4,"27 km NW of Benton, California",1096219758612,1524604968003,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00120901,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00120901&format=geojson,,,,,reviewed,0,30,nn,00120901,",nn00120901,",",nn,",",origin,phase-data,",5,0.028,0.1011,118.03,mb,earthquake,"M 1.4 - 27 km NW of Benton, California",756,Point,"[-118.7021, 37.9942, 1.2]",756
1244,1.9,"37 km NNE of Amboy, Washington",1096221039400,1469240593260,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10637588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10637588&format=geojson,,,,,reviewed,0,56,uw,10637588,",uw10637588,",",uw,",",origin,phase-data,",11,0.003437,0.06,100,md,earthquake,"M 1.9 - 37 km NNE of Amboy, Washington",755,Point,"[-122.1888333, 46.197, -0.744]",755
1245,1.69,"15 km N of Cayucos, California",1096221065870,1483914262261,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400002,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400002&format=geojson,,,,,reviewed,0,44,nc,21400002,",nc21400002,",",nc,",",nearby-cities,origin,phase-data,",23,0.05225,0.06,80,md,earthquake,"M 1.7 - 15 km N of Cayucos, California",754,Point,"[-120.8918333, 35.5848333, 6.181]",754
1246,1.43,"10 km WNW of Aspen Springs, California",1096221844940,1483914267420,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400004,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400004&format=geojson,,,,,reviewed,0,31,nc,21400004,",nc21400004,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.01802,0.06,84,md,earthquake,"M 1.4 - 10 km WNW of Aspen Springs, California",753,Point,"[-118.8246667, 37.5726667, 6.749]",753
1247,1.18,"28 km NW of Benton, California",1096223595510,1483914279318,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400012,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400012&format=geojson,,,,,reviewed,0,21,nc,21400012,",nc21400012,",",nc,",",nearby-cities,origin,phase-data,",9,0.03874,0.05,116,md,earthquake,"M 1.2 - 28 km NW of Benton, California",752,Point,"[-118.7016667, 38.0058333, 5.645]",752
1248,2.19,"26 km W of Coalinga, California",1096224136130,1483914285610,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21400011,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21400011&format=geojson,,,,,reviewed,0,74,nc,21400011,",nc21400011,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.07477,0.08,65,md,earthquake,"M 2.2 - 26 km W of Coalinga, California",751,Point,"[-120.6528333, 36.157, 3.048]",751
