,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
738,2.53,"18 km NNW of Sunny Slopes, California",154016874730,1481753968307,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021792,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021792&format=geojson,,,,,reviewed,0,98,nc,1021792,",nc1021792,ci3317468,",",nc,ci,",",nearby-cities,origin,phase-data,",11,0.4216,0.22,303,md,earthquake,"M 2.5 - 18 km NNW of Sunny Slopes, California",519,Point,"[-118.7451667, 37.7223333, 2.868]",519
739,2.05,"8km ENE of Anza, CA",154017997520,1454031760810,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317469,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317469&format=geojson,,,,,reviewed,0,65,ci,3317469,",ci3317469,",",ci,",",origin,phase-data,",3,0.3215,0.27,173,mh,earthquake,"M 2.1 - 8km ENE of Anza, CA",518,Point,"[-116.5858333, 33.5773333, 6]",518
740,2.4,"9km SW of Idyllwild, CA",154041508760,1454031222800,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322707,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322707&format=geojson,,,,,reviewed,0,89,ci,12322707,",ci12322707,",",ci,",",origin,",,,,,mh,earthquake,"M 2.4 - 9km SW of Idyllwild, CA",517,Point,"[-116.7908333, 33.6893333, 13.33]",517
741,3.56,"29 km W of Three Rocks, California",154046334620,1481753988077,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021797&format=geojson,,,,,reviewed,0,195,nc,1021797,",nc1021797,",",nc,",",nearby-cities,origin,phase-data,",14,0.1577,0.03,230,md,earthquake,"M 3.6 - 29 km W of Three Rocks, California",516,Point,"[-120.7225, 36.5163333, 7.074]",516
742,2.45,"21 km NE of Soledad, California",154051310880,1481753992185,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021798,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021798&format=geojson,,,,,reviewed,0,92,nc,1021798,",nc1021798,",",nc,",",nearby-cities,origin,phase-data,",24,0.01441,0.03,65,md,earthquake,"M 2.5 - 21 km NE of Soledad, California",515,Point,"[-121.1333333, 36.543, 5.361]",515
743,2.64,"28 km ENE of Soledad, California",154053059590,1481754001230,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021799,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021799&format=geojson,,,,,reviewed,0,107,nc,1021799,",nc1021799,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",50,0.04414,0.09,73,md,earthquake,"M 2.6 - 28 km ENE of Soledad, California",514,Point,"[-121.0476667, 36.5478333, 7.247]",514
744,2.14,"28 km ENE of Soledad, California",154056455580,1481754011800,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021800,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021800&format=geojson,,,,,reviewed,0,70,nc,1021800,",nc1021800,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.04505,0.08,73,md,earthquake,"M 2.1 - 28 km ENE of Soledad, California",513,Point,"[-121.0455, 36.5491667, 7.162]",513
745,2.12,"11 km NE of Milpitas, California",154058797860,1481754021068,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021802,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021802&format=geojson,,,,,reviewed,0,69,nc,1021802,",nc1021802,",",nc,",",nearby-cities,origin,phase-data,",13,0.05045,0.1,69,md,quarry blast,"M 2.1 Quarry Blast - 11 km NE of Milpitas, California",512,Point,"[-121.8143333, 37.5001667, -0.413]",512
746,2.78,"13 km NE of Hollister, California",154061791330,1481754027930,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021803,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021803&format=geojson,,,,,reviewed,0,119,nc,1021803,",nc1021803,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",44,0.04775,0.06,65,md,earthquake,"M 2.8 - 13 km NE of Hollister, California",511,Point,"[-121.2763333, 36.9241667, 7.88]",511
747,2.03,"10 km N of Hollister, California",154080199110,1481754037418,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021805,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021805&format=geojson,,,,,reviewed,0,63,nc,1021805,",nc1021805,",",nc,",",nearby-cities,origin,phase-data,",11,0.04414,0.03,95,md,earthquake,"M 2.0 - 10 km N of Hollister, California",510,Point,"[-121.3838333, 36.9415, 6.863]",510
748,4.02,"12 km WNW of Three Rocks, California",154083251360,1481754044230,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021806,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021806&format=geojson,,,,,reviewed,0,249,nc,1021806,",nc1021806,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",56,0.2459,0.13,148,md,earthquake,"M 4.0 - 12 km WNW of Three Rocks, California",509,Point,"[-120.519, 36.5533333, 11.342]",509
749,2.1,"20 km ENE of Ashford, Washington",154096787800,1469405547780,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10859908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10859908&format=geojson,,,,,reviewed,0,68,uw,10859908,",uw10859908,",",uw,",",origin,phase-data,",4,,0.48,177,md,earthquake,"M 2.1 - 20 km ENE of Ashford, Washington",508,Point,"[-121.8121667, 46.8585, 4.905]",508
750,2.46,"14 km E of Seven Trees, California",154101615750,1481754049897,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021807,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021807&format=geojson,,,,,reviewed,0,93,nc,1021807,",nc1021807,",",nc,",",nearby-cities,origin,phase-data,",32,0.02883,0.05,66,md,earthquake,"M 2.5 - 14 km E of Seven Trees, California",507,Point,"[-121.6733333, 37.2873333, 2.123]",507
751,2.65,"40 km WNW of Three Rocks, California",154101697890,1481754053871,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021808,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021808&format=geojson,,,,,reviewed,0,108,nc,1021808,",nc1021808,",",nc,",",nearby-cities,origin,phase-data,",8,0.06306,0.01,159,md,earthquake,"M 2.7 - 40 km WNW of Three Rocks, California",506,Point,"[-120.8208333, 36.604, 4.282]",506
752,2.58,"29 km SE of Tres Pinos, California",154119024100,1481754066604,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021811,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021811&format=geojson,,,,,reviewed,0,102,nc,1021811,",nc1021811,",",nc,",",nearby-cities,origin,phase-data,",18,0.04144,0.08,117,md,earthquake,"M 2.6 - 29 km SE of Tres Pinos, California",505,Point,"[-121.0656667, 36.6281667, 8.874]",505
753,2.22,"6 km SSE of Clear Lake Riviera, California",154140118320,1481754074437,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021813,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021813&format=geojson,,,,,reviewed,0,76,nc,1021813,",nc1021813,",",nc,",",nearby-cities,origin,phase-data,",6,0.02973,0.01,272,md,earthquake,"M 2.2 - 6 km SSE of Clear Lake Riviera, California",504,Point,"[-122.6991667, 38.8948333, 3.979]",504
754,2.32,"25 km ENE of Greenfield, California",154143128870,1481754078464,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021814,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021814&format=geojson,,,,,reviewed,0,83,nc,1021814,",nc1021814,",",nc,",",nearby-cities,origin,phase-data,",8,0.01892,0.02,77,md,earthquake,"M 2.3 - 25 km ENE of Greenfield, California",503,Point,"[-120.9993333, 36.4356667, 5.718]",503
755,2.43,"21 km ENE of Soledad, California",154159941740,1481754086692,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021817,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021817&format=geojson,,,,,reviewed,0,91,nc,1021817,",nc1021817,",",nc,",",nearby-cities,origin,phase-data,",18,0.02613,0.07,135,md,earthquake,"M 2.4 - 21 km ENE of Soledad, California",502,Point,"[-121.1073333, 36.513, 9.838]",502
756,2.94,"2 km SSW of Hollister, California",154170506290,1481754093470,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021819,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021819&format=geojson,,,,,reviewed,0,133,nc,1021819,",nc1021819,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",38,0.02613,0.07,45,md,earthquake,"M 2.9 - 2 km SSW of Hollister, California",501,Point,"[-121.4176667, 36.8318333, 4.403]",501
757,2.1,"2 km SW of Hollister, California",154195953400,1481754104987,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021821,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021821&format=geojson,,,,,reviewed,0,68,nc,1021821,",nc1021821,",",nc,",",nearby-cities,origin,phase-data,",13,0.02703,0.05,69,md,earthquake,"M 2.1 - 2 km SW of Hollister, California",500,Point,"[-121.4205, 36.8313333, 5.797]",500
758,3.24,"21 km NE of Soledad, California",154201067720,1481754116610,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021822,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021822&format=geojson,,,,,reviewed,0,162,nc,1021822,",nc1021822,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",45,0.01532,0.04,58,md,earthquake,"M 3.2 - 21 km NE of Soledad, California",499,Point,"[-121.131, 36.5411667, 8.433]",499
759,2.3,"3 km SSE of San Ardo, California",154207022820,1481754121854,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021824,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021824&format=geojson,,,,,reviewed,0,81,nc,1021824,",nc1021824,",",nc,",",nearby-cities,origin,phase-data,",8,0.1757,0.11,172,md,earthquake,"M 2.3 - 3 km SSE of San Ardo, California",498,Point,"[-120.8883333, 35.9953333, 7.521]",498
760,2,"19km NNW of Desert Center, CA",154217990490,1454031794030,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322711,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322711&format=geojson,,,,,reviewed,0,62,ci,12322711,",ci12322711,",",ci,",",origin,",,,,,mh,quarry blast,"M 2.0 Quarry Blast - 19km NNW of Desert Center, CA",497,Point,"[-115.4715, 33.8743333, 0.23]",497
761,3.11,"22km SSW of Little Lake, CA",154223378440,1454030898150,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317470,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317470&format=geojson,,,,,reviewed,0,149,ci,3317470,",usp00008v3,ci3317470,",",us,ci,",",origin,phase-data,",14,,0.5,97,ml,earthquake,"M 3.1 - 22km SSW of Little Lake, CA",496,Point,"[-118.0165, 35.7593333, 0.06]",496
762,2.14,"22km SSW of Little Lake, CA",154231660650,1454031194040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317471&format=geojson,,,,,reviewed,0,70,ci,3317471,",ci3317471,",",ci,",",origin,phase-data,",5,0.3619,0.39,105,mh,earthquake,"M 2.1 - 22km SSW of Little Lake, CA",495,Point,"[-118.0395, 35.7728333, 6]",495
763,2,"8km S of Morongo Valley, CA",154263118920,1454030333650,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322715,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322715&format=geojson,,,,,reviewed,0,62,ci,12322715,",ci12322715,",",ci,",",origin,",,,,,mh,earthquake,"M 2.0 - 8km S of Morongo Valley, CA",494,Point,"[-116.5945, 33.9785, 3.07]",494
764,2.54,"21 km SSE of Benton, California",154263695840,1481754132945,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021828,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021828&format=geojson,,,,,reviewed,0,99,nc,1021828,",nc1021828,ci3317472,",",nc,ci,",",nearby-cities,origin,phase-data,",12,0.3234,0.1,320,md,earthquake,"M 2.5 - 21 km SSE of Benton, California",493,Point,"[-118.3883333, 37.6386667, 3.088]",493
765,2.37,"22 km SSE of Benton, California",154263993140,1481754136603,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021829,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021829&format=geojson,,,,,reviewed,0,86,nc,1021829,",nc1021829,",",nc,",",nearby-cities,origin,phase-data,",12,0.3423,0.15,321,md,earthquake,"M 2.4 - 22 km SSE of Benton, California",492,Point,"[-118.4173333, 37.625, 1.638]",492
766,2.01,"19 km S of Benton, California",154264142510,1481754140346,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021830,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021830&format=geojson,,,,,reviewed,0,62,nc,1021830,",nc1021830,",",nc,",",nearby-cities,origin,phase-data,",7,0.3279,0.06,319,md,earthquake,"M 2.0 - 19 km S of Benton, California",491,Point,"[-118.4363333, 37.6446667, 2.718]",491
767,2.02,"20 km SSE of Benton, California",154265418150,1481754144013,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021831,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021831&format=geojson,,,,,reviewed,0,63,nc,1021831,",nc1021831,",",nc,",",nearby-cities,origin,phase-data,",7,0.3324,0.07,322,md,earthquake,"M 2.0 - 20 km SSE of Benton, California",490,Point,"[-118.4201667, 37.6365, 2.644]",490
768,3.33,"3 km SSE of San Ardo, California",154267590410,1481754151439,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021833,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021833&format=geojson,,,,,reviewed,0,171,nc,1021833,",nc1021833,",",nc,",",nearby-cities,origin,phase-data,",14,0.1766,0.05,157,md,earthquake,"M 3.3 - 3 km SSE of San Ardo, California",489,Point,"[-120.8886667, 35.9933333, 13.495]",489
769,2.67,"22 km SSE of Benton, California",154269373980,1481754155119,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021834,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021834&format=geojson,,,,,reviewed,0,110,nc,1021834,",nc1021834,ci3317474,",",nc,ci,",",nearby-cities,origin,phase-data,",11,0.3342,0.07,320,md,earthquake,"M 2.7 - 22 km SSE of Benton, California",488,Point,"[-118.3893333, 37.6283333, 5.458]",488
770,2.32,"22 km ENE of Swall Meadows, California",154269488070,1481754158970,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021835,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021835&format=geojson,,,,,reviewed,0,83,nc,1021835,",nc1021835,",",nc,",",nearby-cities,origin,phase-data,",12,0.3559,0.17,322,md,earthquake,"M 2.3 - 22 km ENE of Swall Meadows, California",487,Point,"[-118.4201667, 37.6118333, 2.818]",487
771,2.25,"22 km SSE of Benton, California",154269638680,1481754162957,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021836,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021836&format=geojson,,,,,reviewed,0,78,nc,1021836,",nc1021836,",",nc,",",nearby-cities,origin,phase-data,",11,0.3468,0.21,321,md,earthquake,"M 2.3 - 22 km SSE of Benton, California",486,Point,"[-118.4258333, 37.6221667, 2.818]",486
772,2.28,"20 km N of Dixon Lane-Meadow Creek, California",154269902250,1481754166848,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021837,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021837&format=geojson,,,,,reviewed,0,80,nc,1021837,",nc1021837,",",nc,",",nearby-cities,origin,phase-data,",9,0.3883,0.1,324,md,earthquake,"M 2.3 - 20 km N of Dixon Lane-Meadow Creek, California",485,Point,"[-118.3786667, 37.5718333, 2.878]",485
773,3,"22 km ENE of Swall Meadows, California",154270517190,1481754170599,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021838,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021838&format=geojson,,,,,reviewed,0,138,nc,1021838,",nc1021838,ci3317476,usp00008va,",",nc,ci,us,",",nearby-cities,origin,phase-data,",12,0.3613,0.1,323,ml,earthquake,"M 3.0 - 22 km ENE of Swall Meadows, California",484,Point,"[-118.4203333, 37.606, 2.798]",484
774,2.18,"20 km S of Benton, California",154270973350,1481754178158,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021840,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021840&format=geojson,,,,,reviewed,0,73,nc,1021840,",nc1021840,",",nc,",",nearby-cities,origin,phase-data,",7,0.4378,0.12,318,md,earthquake,"M 2.2 - 20 km S of Benton, California",483,Point,"[-118.4461667, 37.6383333, 2.684]",483
775,2.32,"23 km ENE of Swall Meadows, California",154273399370,1481754181945,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021841,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021841&format=geojson,,,,,reviewed,0,83,nc,1021841,",nc1021841,",",nc,",",nearby-cities,origin,phase-data,",10,0.3568,0.21,322,md,earthquake,"M 2.3 - 23 km ENE of Swall Meadows, California",482,Point,"[-118.4135, 37.6095, 2.758]",482
776,2.26,"14 km SE of Benton, California",154282957500,1481754185516,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021842,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021842&format=geojson,,,,,reviewed,0,79,nc,1021842,",nc1021842,",",nc,",",nearby-cities,origin,phase-data,",9,0.2315,0.12,319,md,earthquake,"M 2.3 - 14 km SE of Benton, California",481,Point,"[-118.3643333, 37.7293333, 5.879]",481
777,2.55,"26km NE of Bishop, CA",154283185070,1454031194540,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317479,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317479&format=geojson,,,,,reviewed,0,100,ci,3317479,",ci3317479,",",ci,",",origin,phase-data,",3,0.4552,0.52,347,mh,earthquake,"M 2.6 - 26km NE of Bishop, CA",480,Point,"[-118.1553333, 37.5063333, 6]",480
778,2.5,"24 km NE of Soledad, California",154288682390,1481754189166,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021843,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021843&format=geojson,,,,,reviewed,0,96,nc,1021843,",nc1021843,",",nc,",",nearby-cities,origin,phase-data,",18,0.03604,0.13,126,md,earthquake,"M 2.5 - 24 km NE of Soledad, California",479,Point,"[-121.134, 36.5806667, 8.172]",479
779,2.33,"25 km NE of Soledad, California",154289510960,1481754192994,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021844,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021844&format=geojson,,,,,reviewed,0,84,nc,1021844,",nc1021844,",",nc,",",nearby-cities,origin,phase-data,",24,0.04505,0.09,73,md,earthquake,"M 2.3 - 25 km NE of Soledad, California",478,Point,"[-121.1155, 36.5776667, 9.61]",478
780,2.5,"24 km NE of Soledad, California",154289601210,1481754196643,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021845,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021845&format=geojson,,,,,reviewed,0,96,nc,1021845,",nc1021845,",",nc,",",nearby-cities,origin,phase-data,",21,0.04054,0.08,140,md,earthquake,"M 2.5 - 24 km NE of Soledad, California",477,Point,"[-121.1181667, 36.574, 9.97]",477
781,2.62,"4 km WNW of Hollister, California",154290046580,1481754200634,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021846,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021846&format=geojson,,,,,reviewed,0,106,nc,1021846,",nc1021846,",",nc,",",nearby-cities,origin,phase-data,",11,0.03243,0.23,63,md,earthquake,"M 2.6 - 4 km WNW of Hollister, California",476,Point,"[-121.4458333, 36.8645, 4.467]",476
782,2,"7km ENE of Indio, CA",154290851910,1454031794440,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12322719,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12322719&format=geojson,,,,,reviewed,0,62,ci,12322719,",ci12322719,",",ci,",",origin,",,,,,mh,earthquake,"M 2.0 - 7km ENE of Indio, CA",475,Point,"[-116.145, 33.7516667, 0.04]",475
783,3.26,"14km N of Morongo Valley, CA",154292554390,1454030606500,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317478&format=geojson,,,,,reviewed,0,164,ci,3317478,",usp00008vc,ci3317478,",",us,ci,",",origin,phase-data,",22,,0.38,99,ml,earthquake,"M 3.3 - 14km N of Morongo Valley, CA",474,Point,"[-116.5981667, 34.1725, 8.37]",474
784,2.83,"13 km SW of Lockwood, California",154293356190,1481754204366,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1021847,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1021847&format=geojson,,,,,reviewed,0,123,nc,1021847,",nc1021847,",",nc,",",nearby-cities,origin,phase-data,",10,0.1739,0.04,162,md,earthquake,"M 2.8 - 13 km SW of Lockwood, California",473,Point,"[-121.1831667, 35.8546667, 4.109]",473
